0 0.00407119 0 0.00187058
0.179143 0.0970976 -0.00246854 0.0175685
0.169996 0.0945762 -0.00238601 0.0170585
0.163896 0.0928631 -0.00218044 0.0167552
0.158181 0.0912294 -0.00218022 0.0164616
0.154232 0.0900825 -0.00238168 0.0161769
0.15096 0.0891221 -0.00215224 0.016083
0.147716 0.0881596 -0.00196886 0.0158933
0.143349 0.0868462 -0.00234281 0.0155786
0.140732 0.0860492 -0.00225341 0.0154196
0.139127 0.0855572 -0.00203199 0.0154084
0.135687 0.0844928 -0.0022892 0.015225
0.132833 0.0835989 -0.00239243 0.0150761
0.125744 0.0813384 -0.00244197 0.0143904
0.128873 0.0821671 -0.00142346 0.0146836
0.132096 0.0831866 -0.00124839 0.0148289
0.126481 0.0815799 -0.000162147 0.0146342
0.128321 0.0819937 -0.0020053 0.0147854
0.120486 0.0796317 -0.00287266 0.0146242
0.123236 0.0805229 -0.000584317 0.0139391
0.124069 0.0807973 0.000946391 0.0143205
0.117809 0.0787331 -0.000617543 0.0140801
0.0964903 0.0712495 -0.00290863 0.0128928
0.166277 0.0935418 0.00645288 0.0164607
0.108713 0.0756302 -0.00364692 0.0132001
0.163402 0.0927335 0.00128783 0.0173435
0.142369 0.0865558 -0.00426011 0.0158891
0.143465 0.086885 0.00188956 0.0163706
0.172857 0.0953807 9.69777e-05 0.0167193
0.197788 0.102032 0.00623183 0.0172575
0.177919 0.0967367 -0.00941239 0.0176539
0.138128 0.0852451 -0.00436118 0.012687
0.152675 0.0896054 -0.00916651 0.0160679
0.163551 0.0927753 -0.00238932 0.0188736
0.173038 0.0954363 0.00822652 0.0162237
0.156966 0.0908825 -0.00118194 0.0169924
0.1667 0.0936709 0.00362134 0.015654
0.152165 0.0894849 -0.00359143 0.0158621
0.162224 0.0923778 -0.00888876 0.0203624
0.133624 0.0838555 -0.00103881 0.0141551
0.110561 0.0762737 -0.00139249 0.0129966
0.184269 0.0984668 -0.00286395 0.0170947
0.163188 0.092668 -0.000531556 0.016477
0.186352 0.0989944 -0.0124905 0.0174348
0.147645 0.0881502 0.00125325 0.0156017
0.150608 0.0888058 -0.00370854 0.0166349
0.131687 0.0832486 0.00261526 0.0171116
0.190282 0.100072 0.00288392 0.0191688
0.122706 0.0803581 -0.00162006 0.0143726
0.115702 0.0780313 0.00350823 0.0151912
0.156293 0.0906721 -0.00696968 0.016372
0.107109 0.0750871 0.00243845 0.0148959
0.15702 0.0909042 0.000294827 0.0163624
0.120306 0.079573 0.00194345 0.0168523
0.152805 0.0896149 -0.0120928 0.0177412
0.162241 0.0924055 -0.000282683 0.0164914
0.166974 0.0937198 -0.00653963 0.0140325
0.115983 0.0780732 -0.00835195 0.0161186
0.128337 0.0821747 -0.00346642 0.0146071
0.108054 0.0754086 0.000204944 0.0137661

0 0.00215509 0 0.000423073
0.122667 0.0803376 -0.00245408 0.0144902
0.113956 0.0774327 -0.0022352 0.013964
0.108824 0.0756678 -0.00217764 0.0135998
0.104266 0.0740659 -0.00209892 0.0133291
0.100986 0.0728908 -0.00210182 0.0131074
0.0971509 0.0714936 -0.00203398 0.0128486
0.0956132 0.0709241 -0.00211546 0.0127766
0.0922509 0.0696667 -0.00199705 0.0123589
0.0894988 0.0686191 -0.00202583 0.012245
0.0888908 0.0683865 -0.00146228 0.0121966
0.0838264 0.0664092 -0.00210125 0.0119745
0.0835358 0.0662937 -0.00160433 0.0119512
0.08406 0.0663625 -0.00169585 0.0116866
0.0777615 0.0639625 -0.00186507 0.0117236
0.0725482 0.0617767 -0.0024389 0.0108537
0.0768137 0.0633989 -0.00185512 0.0115627
0.0714296 0.0611734 -0.00327532 0.0112004
0.072204 0.0614215 -0.00322298 0.0112814
0.0775242 0.0636922 -0.00164974 0.0107381
0.0582272 0.055355 -0.000504402 0.00934089
0.0961378 0.0711251 -0.000999487 0.0132116
0.0700734 0.0607193 -0.00204752 0.010887
0.0891523 0.0684738 -0.0035433 0.0104282
0.0559549 0.0542432 -0.00262277 0.0100558
0.0380355 0.044737 -0.000522789 0.00791615
0.0630661 0.0575954 -0.00198606 0.00996237
0.0953479 0.0708459 0.00425801 0.0146775
0.0305791 0.0401129 -0.000322726 0.00617781
0.0406108 0.0462283 0.0014515 0.00836168
0.0711363 0.0234934 0.00889224 0.00293938
0.0679516 0.0598144 0.00334028 0.00835907
0.0606787 0.0563198 -0.0064705 0.0116791
0.0631154 0.057651 0.0037945 0.0118001
0.0729221 0.0619009 -0.00476243 0.0118234
0.0744779 0.0625086 -0.00279801 0.0121028
0.0551559 0.0538803 0.000659251 0.0093411
