0 0.00407119 0 0.00187058
0.180728 0.0975264 -0.00223981 0.0176562
0.169105 0.0943288 -0.00230981 0.0170361
0.162138 0.0923642 -0.00215026 0.0166958
0.159352 0.0915658 -0.00214617 0.0165331
0.152592 0.0896035 -0.00231931 0.0161451
0.149488 0.0886857 -0.00239319 0.0159771
0.145385 0.0874607 -0.00224556 0.0157954
0.142864 0.0866984 -0.00225986 0.0155757
0.138815 0.0854611 -0.00242816 0.0153544
0.136219 0.0846573 -0.00259732 0.015049
0.137186 0.0849566 -0.00226344 0.0151433
0.133284 0.0837416 -0.00212167 0.0151539
0.12926 0.0824689 -0.00149337 0.0147166
0.120114 0.0794971 -0.00253677 0.0146701
0.127643 0.0817524 -0.00141786 0.0145823
0.116172 0.0781845 -0.00151527 0.0146847
0.13891 0.0855017 -0.00151073 0.0152357
0.142857 0.0865111 -0.00127934 0.0150613
0.140716 0.0860439 -0.00201539 0.015159
0.14536 0.0872382 -0.00329196 0.0161137
0.153119 0.0897702 -0.000632379 0.0165587
0.145522 0.0875118 -0.00398182 0.016101
0.134568 0.0841444 -0.00252037 0.0138224
0.129533 0.082558 -0.000575422 0.0154149
0.147526 0.0881138 -0.00161083 0.0164355
0.140226 0.0859011 -0.00507242 0.0155675
0.150356 0.0889567 -0.000270071 0.0161266
0.154756 0.090038 -0.00158119 0.016529
0.140101 0.0858563 -0.00310811 0.0147626
0.144941 0.0871124 0.00308931 0.0166476
0.14283 0.0866894 -0.00137337 0.016164
0.137465 0.0850417 -0.00334885 0.0150239
0.137687 0.0851123 -0.00198948 0.0158485
0.152937 0.0897164 -0.00066673 0.0161974
0.151809 0.089371 -0.00228083 0.0161123
0.124561 0.0809642 0.000274387 0.0145774
0.131639 0.0830311 0.000360461 0.0147436
0.152959 0.0897249 0.00179587 0.0156601
0.163232 0.0926882 0.00055307 0.0166695
0.141526 0.0863011 0.000962868 0.0158503
0.141707 0.0863442 -0.0028613 0.0159844
0.131978 0.0833356 3.62725e-05 0.0147037
0.14221 0.0864972 -0.00641272 0.0168238
0.142202 0.0865007 0.0012898 0.0152958
0.143404 0.0868615 -0.00160844 0.0148275
0.132963 0.0836568 0.00445201 0.0146071
0.134663 0.0841725 -0.00163774 0.0158565
0.137017 0.0846974 -0.00375352 0.0156244
0.123244 0.0805159 -0.00483288 0.0132102
0.142294 0.0865379 -0.000845133 0.0151888
0.13694 0.0848878 0.00254678 0.0148632
0.137199 0.0849622 -0.00160665 0.0160846
0.141623 0.0861323 0.00124497 0.0148902
0.125833 0.0813745 -0.00394744 0.0165644
0.140819 0.0860917 0.00278926 0.0159992
0.11462 0.0776566 -0.00364224 0.0140648
0.143462 0.086881 -0.00568413 0.0161259
0.11736 0.0785844 -0.00212087 0.0138839
0.120472 0.0796151 -0.000185787 0.0138555

0 0.00221618 0 0.00042479
0.12258 0.0803117 -0.00222813 0.0145438
0.114894 0.0777503 -0.00235599 0.0140052
0.108871 0.0756847 -0.00215667 0.0136799
0.104763 0.074242 -0.00207125 0.0133165
0.099352 0.0723004 -0.00179265 0.0129663
0.0963927 0.0712127 -0.00228928 0.0127838
0.0936051 0.0701756 -0.00216373 0.0126554
0.0922446 0.069663 -0.00213275 0.0125371
0.0886338 0.0682877 -0.00185196 0.0122691
0.0878001 0.0679661 -0.00136801 0.0122742
0.0829259 0.0660504 -0.00233486 0.0120009
0.0807489 0.0651747 -0.00249431 0.0115875
0.0759662 0.0632148 -0.0025535 0.0111036
0.0772934 0.0636337 -0.00117467 0.011327
0.0744982 0.0626055 -0.00136453 0.0105903
0.0756897 0.0628601 -0.00367347 0.0107295
0.0872427 0.0675409 0.000214487 0.0115999
